"GroupNumber","FilePath","FileName","FileSize","LastModified","Hash"
"1126","C:\Users\louie\Documents\Project\Capstone\Images\00005278.jpg","00005278.jpg","33.76 KB","18/10/2024 8:33:45 am","1d55cfae27355963f91f998f1094f6bf"
"1127","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00002948.jpg","00002948.jpg","28.90 KB","15/10/2024 10:25:23 pm","1d55cfae27355963f91f998f1094f6bf"
"1127","C:\Users\louie\Documents\Project\Capstone\Images\00002948.jpg","00002948.jpg","28.90 KB","18/10/2024 8:33:43 am","1d55cfae27355963f91f998f1094f6bf"
"1128","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Course 5 - PGC AIML Core Machine Learning\Project\employee_turnover_analysis_with_visualizations (1).ipynb","employee_turnover_analysis_with_visualizations (1).ipynb","11.41 KB","21/7/2024 2:02:57 pm","1d55cfae27355963f91f998f1094f6bf"
"1128","C:\Users\louie\Downloads\employee_turnover_analysis_with_visualizations (1).ipynb","employee_turnover_analysis_with_visualizations (1).ipynb","11.41 KB","21/7/2024 2:02:57 pm","1d55cfae27355963f91f998f1094f6bf"
"1128","C:\Users\louie\Downloads\employee_turnover_analysis_with_visualizations.ipynb","employee_turnover_analysis_with_visualizations.ipynb","11.41 KB","21/7/2024 1:46:33 pm","1d55cfae27355963f91f998f1094f6bf"
"1129","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00005558.jpg","00005558.jpg","23.56 KB","15/10/2024 10:26:03 pm","1d55cfae27355963f91f998f1094f6bf"
"1129","C:\Users\louie\Documents\Project\Capstone\Images\00005558.jpg","00005558.jpg","23.56 KB","18/10/2024 8:33:45 am","1d55cfae27355963f91f998f1094f6bf"
"1130","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00003541.jpg","00003541.jpg","27.27 KB","15/10/2024 10:25:32 pm","1d55cfae27355963f91f998f1094f6bf"
"1130","C:\Users\louie\Documents\Project\Capstone\Images\00003541.jpg","00003541.jpg","27.27 KB","18/10/2024 8:33:44 am","1d55cfae27355963f91f998f1094f6bf"
"1131","C:\Users\louie\Documents\GitProject\PCSO Predictions\.venv\Lib\site-packages\pip\_vendor\rich\_win32_console.py","_win32_console.py","22.22 KB","12/4/2025 10:11:39 am","1d55cfae27355963f91f998f1094f6bf"
"1131","C:\Users\louie\Documents\GitProject\Toto-Predictions\.venv\Lib\site-packages\pip\_vendor\rich\_win32_console.py","_win32_console.py","22.22 KB","27/2/2025 3:23:16 pm","1d55cfae27355963f91f998f1094f6bf"
"1132","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00002990.jpg","00002990.jpg","24.73 KB","15/10/2024 10:25:23 pm","1d55cfae27355963f91f998f1094f6bf"
"1132","C:\Users\louie\Documents\Project\Capstone\Images\00002990.jpg","00002990.jpg","24.73 KB","18/10/2024 8:33:43 am","1d55cfae27355963f91f998f1094f6bf"
"1133","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00004422.jpg","00004422.jpg","16.59 KB","15/10/2024 10:25:44 pm","1d55cfae27355963f91f998f1094f6bf"
"1133","C:\Users\louie\Documents\Project\Capstone\Images\00004422.jpg","00004422.jpg","16.59 KB","18/10/2024 8:33:44 am","1d55cfae27355963f91f998f1094f6bf"
"1134","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00003190.jpg","00003190.jpg","10.61 KB","15/10/2024 10:25:27 pm","1d55cfae27355963f91f998f1094f6bf"
"1134","C:\Users\louie\Documents\Project\Capstone\Images\00003190.jpg","00003190.jpg","10.61 KB","18/10/2024 8:33:44 am","1d55cfae27355963f91f998f1094f6bf"
"1135","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00002727.jpg","00002727.jpg","27.21 KB","15/10/2024 10:25:19 pm","1d55cfae27355963f91f998f1094f6bf"
"1135","C:\Users\louie\Documents\Project\Capstone\Images\00002727.jpg","00002727.jpg","27.21 KB","18/10/2024 8:33:43 am","1d55cfae27355963f91f998f1094f6bf"
"1136","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00002976.jpg","00002976.jpg","29.19 KB","15/10/2024 10:25:23 pm","1d55cfae27355963f91f998f1094f6bf"
"1136","C:\Users\louie\Documents\Project\Capstone\Images\00002976.jpg","00002976.jpg","29.19 KB","18/10/2024 8:33:43 am","1d55cfae27355963f91f998f1094f6bf"
"1137","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00001791.jpg","00001791.jpg","24.49 KB","15/10/2024 10:25:06 pm","1d55cfae27355963f91f998f1094f6bf"
"1137","C:\Users\louie\Documents\Project\Capstone\Images\00001791.jpg","00001791.jpg","24.49 KB","18/10/2024 8:33:43 am","1d55cfae27355963f91f998f1094f6bf"
"1138","C:\Users\louie\Documents\GitProject\PCSO Predictions\.mypy_cache\3.10\unittest\loader.data.json","loader.data.json","19.16 KB","16/4/2025 5:48:11 pm","1d55cfae27355963f91f998f1094f6bf"
"1138","C:\Users\louie\Documents\GitProject\TinMBA\.mypy_cache\3.10\unittest\loader.data.json","loader.data.json","19.16 KB","19/7/2025 4:38:27 pm","1d55cfae27355963f91f998f1094f6bf"
"1139","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00005169.jpg","00005169.jpg","31.96 KB","15/10/2024 10:25:57 pm","1d55cfae27355963f91f998f1094f6bf"
"1139","C:\Users\louie\Documents\Project\Capstone\Images\00005169.jpg","00005169.jpg","31.96 KB","18/10/2024 8:33:45 am","1d55cfae27355963f91f998f1094f6bf"
"1140","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00002707.jpg","00002707.jpg","31.14 KB","15/10/2024 10:25:19 pm","1d55cfae27355963f91f998f1094f6bf"
"1140","C:\Users\louie\Documents\Project\Capstone\Images\00002707.jpg","00002707.jpg","31.14 KB","18/10/2024 8:33:43 am","1d55cfae27355963f91f998f1094f6bf"
"1141","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00000617.jpg","00000617.jpg","34.32 KB","15/10/2024 10:24:48 pm","1d55cfae27355963f91f998f1094f6bf"
"1141","C:\Users\louie\Documents\Project\Capstone\Images\00000617.jpg","00000617.jpg","34.32 KB","18/10/2024 8:33:42 am","1d55cfae27355963f91f998f1094f6bf"
"1142","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00001459.jpg","00001459.jpg","27.26 KB","15/10/2024 10:25:00 pm","1d55cfae27355963f91f998f1094f6bf"
"1142","C:\Users\louie\Documents\Project\Capstone\Images\00001459.jpg","00001459.jpg","27.26 KB","18/10/2024 8:33:42 am","1d55cfae27355963f91f998f1094f6bf"
"1143","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00004728.jpg","00004728.jpg","31.43 KB","15/10/2024 10:25:49 pm","1d55cfae27355963f91f998f1094f6bf"
"1143","C:\Users\louie\Documents\Project\Capstone\Images\00004728.jpg","00004728.jpg","31.43 KB","18/10/2024 8:33:44 am","1d55cfae27355963f91f998f1094f6bf"
"1144","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00003963.jpg","00003963.jpg","44.62 KB","15/10/2024 10:25:38 pm","1d55cfae27355963f91f998f1094f6bf"
"1144","C:\Users\louie\Documents\Project\Capstone\Images\00003963.jpg","00003963.jpg","44.62 KB","18/10/2024 8:33:44 am","1d55cfae27355963f91f998f1094f6bf"
"1145","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\.venv\Lib\site-packages\pandas\core\indexes\timedeltas.py","timedeltas.py","10.70 KB","21/7/2024 3:50:02 pm","1d55cfae27355963f91f998f1094f6bf"
"1145","C:\Users\louie\Documents\GitProject\PCSO Predictions\.venv\Lib\site-packages\pandas\core\indexes\timedeltas.py","timedeltas.py","10.70 KB","16/4/2025 5:38:57 pm","1d55cfae27355963f91f998f1094f6bf"
"1146","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00005335.jpg","00005335.jpg","22.27 KB","15/10/2024 10:25:59 pm","1d55cfae27355963f91f998f1094f6bf"
"1146","C:\Users\louie\Documents\Project\Capstone\Images\00005335.jpg","00005335.jpg","22.27 KB","18/10/2024 8:33:45 am","1d55cfae27355963f91f998f1094f6bf"
"1147","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\.venv\Lib\site-packages\pandas\tests\frame\methods\test_cov_corr.py","test_cov_corr.py","17.45 KB","21/7/2024 3:50:02 pm","1d55cfae27355963f91f998f1094f6bf"
"1147","C:\Users\louie\Documents\GitProject\PCSO Predictions\.venv\Lib\site-packages\pandas\tests\frame\methods\test_cov_corr.py","test_cov_corr.py","17.45 KB","16/4/2025 5:38:57 pm","1d55cfae27355963f91f998f1094f6bf"
"1148","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00001856.jpg","00001856.jpg","32.17 KB","15/10/2024 10:25:07 pm","1d55cfae27355963f91f998f1094f6bf"
"1148","C:\Users\louie\Documents\Project\Capstone\Images\00001856.jpg","00001856.jpg","32.17 KB","18/10/2024 8:33:43 am","1d55cfae27355963f91f998f1094f6bf"
"1149","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00002888.jpg","00002888.jpg","23.77 KB","15/10/2024 10:25:22 pm","1d55cfae27355963f91f998f1094f6bf"
"1149","C:\Users\louie\Documents\Project\Capstone\Images\00002888.jpg","00002888.jpg","23.77 KB","18/10/2024 8:33:43 am","1d55cfae27355963f91f998f1094f6bf"
"1150","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00001439.jpg","00001439.jpg","21.86 KB","15/10/2024 10:25:00 pm","1d55cfae27355963f91f998f1094f6bf"
"1150","C:\Users\louie\Documents\Project\Capstone\Images\00001439.jpg","00001439.jpg","21.86 KB","18/10/2024 8:33:42 am","1d55cfae27355963f91f998f1094f6bf"
"1151","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00001604.jpg","00001604.jpg","36.10 KB","15/10/2024 10:25:03 pm","1d55cfae27355963f91f998f1094f6bf"
"1151","C:\Users\louie\Documents\Project\Capstone\Images\00001604.jpg","00001604.jpg","36.10 KB","18/10/2024 8:33:42 am","1d55cfae27355963f91f998f1094f6bf"
"1152","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\.venv\Lib\site-packages\pandas\core\window\numba_.py","numba_.py","10.36 KB","21/7/2024 3:50:02 pm","1d55cfae27355963f91f998f1094f6bf"
"1152","C:\Users\louie\Documents\GitProject\PCSO Predictions\.venv\Lib\site-packages\pandas\core\window\numba_.py","numba_.py","10.36 KB","16/4/2025 5:38:57 pm","1d55cfae27355963f91f998f1094f6bf"
"1153","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00001645.jpg","00001645.jpg","25.25 KB","15/10/2024 10:25:03 pm","1d55cfae27355963f91f998f1094f6bf"
"1153","C:\Users\louie\Documents\Project\Capstone\Images\00001645.jpg","00001645.jpg","25.25 KB","18/10/2024 8:33:43 am","1d55cfae27355963f91f998f1094f6bf"
"1154","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00001923.jpg","00001923.jpg","24.77 KB","15/10/2024 10:25:08 pm","1d55cfae27355963f91f998f1094f6bf"
"1154","C:\Users\louie\Documents\Project\Capstone\Images\00001923.jpg","00001923.jpg","24.77 KB","18/10/2024 8:33:43 am","1d55cfae27355963f91f998f1094f6bf"
"1155","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00000214.jpg","00000214.jpg","29.78 KB","15/10/2024 10:24:42 pm","1d55cfae27355963f91f998f1094f6bf"
"1155","C:\Users\louie\Documents\Project\Capstone\Images\00000214.jpg","00000214.jpg","29.78 KB","18/10/2024 8:33:42 am","1d55cfae27355963f91f998f1094f6bf"
"1156","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00005205.jpg","00005205.jpg","27.73 KB","15/10/2024 10:25:57 pm","1d55cfae27355963f91f998f1094f6bf"
"1156","C:\Users\louie\Documents\Project\Capstone\Images\00005205.jpg","00005205.jpg","27.73 KB","18/10/2024 8:33:45 am","1d55cfae27355963f91f998f1094f6bf"
"1157","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00003765.jpg","00003765.jpg","30.97 KB","15/10/2024 10:25:35 pm","1d55cfae27355963f91f998f1094f6bf"
"1157","C:\Users\louie\Documents\Project\Capstone\Images\00003765.jpg","00003765.jpg","30.97 KB","18/10/2024 8:33:44 am","1d55cfae27355963f91f998f1094f6bf"
"1158","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00002758.jpg","00002758.jpg","11.58 KB","15/10/2024 10:25:20 pm","1d55cfae27355963f91f998f1094f6bf"
"1158","C:\Users\louie\Documents\Project\Capstone\Images\00002758.jpg","00002758.jpg","11.58 KB","18/10/2024 8:33:43 am","1d55cfae27355963f91f998f1094f6bf"
"1159","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00000376.jpg","00000376.jpg","37.84 KB","15/10/2024 10:24:45 pm","1d55cfae27355963f91f998f1094f6bf"
"1159","C:\Users\louie\Documents\Project\Capstone\Images\00000376.jpg","00000376.jpg","37.84 KB","18/10/2024 8:33:42 am","1d55cfae27355963f91f998f1094f6bf"
"1160","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00002142.jpg","00002142.jpg","25.58 KB","15/10/2024 10:25:10 pm","1d55cfae27355963f91f998f1094f6bf"
"1160","C:\Users\louie\Documents\Project\Capstone\Images\00002142.jpg","00002142.jpg","25.58 KB","18/10/2024 8:33:43 am","1d55cfae27355963f91f998f1094f6bf"
"1161","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00000274.jpg","00000274.jpg","29.48 KB","15/10/2024 10:24:43 pm","1d55cfae27355963f91f998f1094f6bf"
"1161","C:\Users\louie\Documents\Project\Capstone\Images\00000274.jpg","00000274.jpg","29.48 KB","18/10/2024 8:33:42 am","1d55cfae27355963f91f998f1094f6bf"
"1162","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00000242.jpg","00000242.jpg","25.57 KB","15/10/2024 10:24:43 pm","1d55cfae27355963f91f998f1094f6bf"
"1162","C:\Users\louie\Documents\Project\Capstone\Images\00000242.jpg","00000242.jpg","25.57 KB","18/10/2024 8:33:42 am","1d55cfae27355963f91f998f1094f6bf"
"1163","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00004363.jpg","00004363.jpg","29.98 KB","15/10/2024 10:25:43 pm","1d55cfae27355963f91f998f1094f6bf"
"1163","C:\Users\louie\Documents\Project\Capstone\Images\00004363.jpg","00004363.jpg","29.98 KB","18/10/2024 8:33:44 am","1d55cfae27355963f91f998f1094f6bf"
"1164","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00003728.jpg","00003728.jpg","17.32 KB","15/10/2024 10:25:35 pm","1d55cfae27355963f91f998f1094f6bf"
"1164","C:\Users\louie\Documents\Project\Capstone\Images\00003728.jpg","00003728.jpg","17.32 KB","18/10/2024 8:33:44 am","1d55cfae27355963f91f998f1094f6bf"
"1165","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00004554.jpg","00004554.jpg","27.38 KB","15/10/2024 10:25:46 pm","1d55cfae27355963f91f998f1094f6bf"
"1165","C:\Users\louie\Documents\Project\Capstone\Images\00004554.jpg","00004554.jpg","27.38 KB","18/10/2024 8:33:44 am","1d55cfae27355963f91f998f1094f6bf"
"1166","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00002692.jpg","00002692.jpg","20.73 KB","15/10/2024 10:25:19 pm","1d55cfae27355963f91f998f1094f6bf"
"1166","C:\Users\louie\Documents\Project\Capstone\Images\00002692.jpg","00002692.jpg","20.73 KB","18/10/2024 8:33:43 am","1d55cfae27355963f91f998f1094f6bf"
"1167","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00004800.jpg","00004800.jpg","20.71 KB","15/10/2024 10:25:51 pm","1d55cfae27355963f91f998f1094f6bf"
"1167","C:\Users\louie\Documents\Project\Capstone\Images\00004800.jpg","00004800.jpg","20.71 KB","18/10/2024 8:33:44 am","1d55cfae27355963f91f998f1094f6bf"
"1168","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00000723.jpg","00000723.jpg","17.12 KB","15/10/2024 10:24:50 pm","1d55cfae27355963f91f998f1094f6bf"
"1168","C:\Users\louie\Documents\Project\Capstone\Images\00000723.jpg","00000723.jpg","17.12 KB","18/10/2024 8:33:42 am","1d55cfae27355963f91f998f1094f6bf"
"1169","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00001206.jpg","00001206.jpg","17.36 KB","15/10/2024 10:24:57 pm","1d55cfae27355963f91f998f1094f6bf"
"1169","C:\Users\louie\Documents\Project\Capstone\Images\00001206.jpg","00001206.jpg","17.36 KB","18/10/2024 8:33:42 am","1d55cfae27355963f91f998f1094f6bf"
"1170","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00005184.jpg","00005184.jpg","38.39 KB","15/10/2024 10:25:57 pm","1d55cfae27355963f91f998f1094f6bf"
"1170","C:\Users\louie\Documents\Project\Capstone\Images\00005184.jpg","00005184.jpg","38.39 KB","18/10/2024 8:33:45 am","1d55cfae27355963f91f998f1094f6bf"
"1171","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00000227.jpg","00000227.jpg","18.40 KB","15/10/2024 10:24:42 pm","1d55cfae27355963f91f998f1094f6bf"
"1171","C:\Users\louie\Documents\Project\Capstone\Images\00000227.jpg","00000227.jpg","18.40 KB","18/10/2024 8:33:42 am","1d55cfae27355963f91f998f1094f6bf"
"1172","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00000035.jpg","00000035.jpg","21.69 KB","15/10/2024 10:24:40 pm","1d55cfae27355963f91f998f1094f6bf"
"1172","C:\Users\louie\Documents\Project\Capstone\Images\00000035.jpg","00000035.jpg","21.69 KB","18/10/2024 8:33:42 am","1d55cfae27355963f91f998f1094f6bf"
"1173","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\.venv\Lib\site-packages\pandas\core\groupby\grouper.py","grouper.py","37.77 KB","21/7/2024 3:50:02 pm","1d55cfae27355963f91f998f1094f6bf"
"1173","C:\Users\louie\Documents\GitProject\PCSO Predictions\.venv\Lib\site-packages\pandas\core\groupby\grouper.py","grouper.py","37.77 KB","16/4/2025 5:38:57 pm","1d55cfae27355963f91f998f1094f6bf"
"1174","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00005350.jpg","00005350.jpg","21.60 KB","15/10/2024 10:25:59 pm","1d55cfae27355963f91f998f1094f6bf"
"1174","C:\Users\louie\Documents\Project\Capstone\Images\00005350.jpg","00005350.jpg","21.60 KB","18/10/2024 8:33:45 am","1d55cfae27355963f91f998f1094f6bf"
"1175","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00002634.jpg","00002634.jpg","24.19 KB","15/10/2024 10:25:18 pm","1d55cfae27355963f91f998f1094f6bf"
"1175","C:\Users\louie\Documents\Project\Capstone\Images\00002634.jpg","00002634.jpg","24.19 KB","18/10/2024 8:33:43 am","1d55cfae27355963f91f998f1094f6bf"
"1176","C:\Users\louie\Documents\Caltech Post Graduate Program in AI and Machine Learning\Capstone\CapProject\Part1\Images\00003245.jpg","00003245.jpg","26.92 KB","15/10/2024 10:25:27 pm","1d55cfae27355963f91f998f1094f6bf"
